EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,-1.21272985219328,0.7143446263715731,0.9235400967110263,-0.60338169271064,-0.0846398482087348,-0.7824495305165696,-0.2619162630848836,-0.003055865447408029
1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,-3.4066875526980533,-1.362797739153115,0.7546666347541239,0.41580950591470095,-0.8855995764113354,0.27284428984086456,-1.0932978642133402,0.029087764198549332
1,AGUASCALIENTES,9,TEPEZALA,-2.7954307782752736,-0.39156701233690006,1.26684758600293,0.33762283014456473,-0.6934607611292806,-0.6572873394072678,-0.8647589542046573,0.09980600850457788
1,AGUASCALIENTES,11,EL LLANO,-2.5241973183364497,-0.4870148162669216,0.7243758599668806,0.1724574881669062,-0.717782114158751,-0.3403823843329533,-0.18777269497191235,-0.019982563523814344
1,AGUASCALIENTES,2,ASIENTOS,-2.419575435259337,-0.5696471451444329,0.8757521756116026,0.9152935323012533,-0.7180305717610456,-0.39169301413987434,-0.59220324261627,-0.023749300194947358
1,AGUASCALIENTES,3,CALVILLO,-2.4703222998527012,-0.5636093540368975,0.13828484373894834,0.9227003516676532,-0.9406971676611537,-0.03836110651008135,-0.13970863420459162,-0.05068801364359824
1,AGUASCALIENTES,4,COSIO,-2.6834084427673304,-0.4261648945490403,1.5348583891231025,0.0985287957952084,-0.6167523622287377,-0.651088546250303,-0.5297919597072607,-0.00793589506381651
1,AGUASCALIENTES,5,JESUS MARIA,-2.760525114806339,0.35835281532017,1.2714568014836027,0.2526998633277995,-0.5151534250616091,-0.4079138984146233,-0.8445049668625251,0.05575725013395158
1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,-3.2394576449083874,0.7867358035352123,1.764538411230104,-0.2405771131790556,-0.512305865870445,-1.4908591609705633,-0.8145316860133628,0.04018862775240418
1,AGUASCALIENTES,7,RINCON DE ROMOS,-2.9792363529073222,0.14105013585022674,1.5006239895557503,0.21996695246206227,-0.7960986812582155,-0.9041928760241207,-0.8344265732287928,-0.004735901536660158
1,AGUASCALIENTES,1,AGUASCALIENTES,-3.1168632583876446,4.5336935587561635,3.0874619807174506,2.165400112671541,-0.5137193322884316,1.7970005392619917,-0.40563678884130977,0.04422666312545262
2,BAJA CALIFORNIA,2,MEXICALI,-2.895320078330998,4.695377023721463,0.9428603108527122,5.040840576093881,-0.7719420429491913,2.800264591886773,-0.4910712987585106,0.019139340216397977
2,BAJA CALIFORNIA,4,TIJUANA,-3.2347623893660495,9.615897916000966,4.181479254838925,5.872466046250137,-0.5352528940273077,5.5518576957640855,-0.32147244450046203,0.17305481917134763
2,BAJA CALIFORNIA,3,TECATE,-1.8999085235300683,-0.37138737091785357,1.5317922633449617,0.7120242307973798,-0.9241386170666698,0.013410632708421856,0.16042474327784986,-0.017602511180701
2,BAJA CALIFORNIA,1,ENSENADA,-2.775680083855233,1.5573621614320687,-0.14207724216697218,3.7912235789598285,-0.7159204674836658,1.4237577730674815,-0.553179001019282,0.05730525470087171
2,BAJA CALIFORNIA,5,PLAYAS DE ROSARITO,-2.0658498073821803,0.03960881346596815,1.970820830743634,0.5907163074064742,-0.5187119968542885,-0.24509682413179465,-0.5901485332548999,0.17097535762408878
3,BAJA CALIFORNIA SUR,1,COMONDU,0.3177198751046918,0.43352707333430834,-1.4862369651913638,0.7062208250865001,0.06045807925720932,-0.06828188222751361,0.01871544645276513,-0.012860144030086429
3,BAJA CALIFORNIA SUR,3,LA PAZ,-0.21778883430304793,1.5373792108853013,-1.5597985859164574,1.2285805024486298,-0.25354109077464815,0.6850203175232977,0.12295469408385064,-0.03410338611554093
3,BAJA CALIFORNIA SUR,5,LORETO,-0.11768211238299263,-0.3240482513500927,-0.4382347624991308,-0.5238419546418084,0.27300419858083774,0.3577807543276607,0.3500642515327267,0.021560523279378876
3,BAJA CALIFORNIA SUR,4,LOS CABOS,0.9941280508051482,1.526771809089738,-0.3329780712264406,0.3560997748669176,-0.5888914984194618,1.074190600775326,0.021745080989812673,-0.07892186345592656
3,BAJA CALIFORNIA SUR,2,MULEGE,1.2224552022254334,0.025489014691146703,-0.8624893453251293,0.599509893558863,0.3404662400546464,0.08669849008720623,0.030813753509278306,-0.021984455292823328
4,CAMPECHE,8,TENABO,0.1534434506585776,0.2720732592063796,-0.4091831799560943,-0.9262029307068136,-0.277026974726499,-0.04625281939371317,0.030775453205033755,-0.00653832472514653
4,CAMPECHE,9,ESCARCEGA,0.14489904886429836,0.6441023169789146,-0.33407103469310184,0.1603546955775444,0.7294585069346577,-0.5429578171573176,0.026718433703639927,-0.008218934346701897
4,CAMPECHE,5,HECELCHAKAN,-0.040076113821724844,0.4437140578195883,-0.45847721589944124,-0.695611155127112,-0.06899421985911454,-0.13869602394341773,0.05723006224867839,0.02694085085470388
4,CAMPECHE,6,HOPELCHEN,-0.21820247095940137,0.1729365159897201,-1.3856755833676069,0.5310141638677788,0.11437285472171092,-0.17484664663943056,0.16979849407316225,-0.019422971928868174
4,CAMPECHE,11,CALAKMUL,-2.3745155377119596,-0.0750253518151236,-1.2123274170733946,0.053799221984832835,0.3278580030227817,-0.014180247098633155,0.17330493945695863,0.025253846168537306
4,CAMPECHE,7,PALIZADA,-0.6948616887558009,-0.5158810879860752,-0.4594789227023253,0.015415338727744777,0.7448626268122437,0.16107949154223808,0.3567152949732353,0.02829806980273697
4,CAMPECHE,10,CANDELARIA,-0.3516484845240004,0.24790273901956703,-1.5065781974915473,0.7329516253075857,0.5574003719400792,-0.2569105658404534,0.13705306650651466,0.002440764857722898
4,CAMPECHE,4,CHAMPOTON,-0.42104307777258043,1.2621956358254265,-1.012619309636329,0.49220487878369085,0.2770162621605277,-0.830536457362172,0.002443753365135696,0.027153564783789077
4,CAMPECHE,2,CALKINI,-0.2911484282171008,0.5534332306306665,-0.5374472192802474,-0.3108650912994557,0.23196541226541784,-0.18529280197131814,0.168005861579508,0.004305001412749981
4,CAMPECHE,1,CAMPECHE,-1.0356813825519704,2.5077997977302218,-0.35818296962348634,0.5160929246511374,0.22151291635471446,-0.34749654149614717,0.10975158732211848,0.02470582202349273
4,CAMPECHE,3,CARMEN,-1.268532473563122,1.1806246561289782,-1.3888430977784192,0.896708531924307,0.502276093493214,0.6697639218130313,0.2817316307265377,0.04661838804725683
5,COAHUILA,13,HIDALGO,-0.6331578662783535,-1.261805611504372,1.0164864058085246,0.3033423796007925,1.5558983936656436,0.29965378551435595,-0.693415999099221,-0.016728126778258808
5,COAHUILA,2,ACUÐA,1.241734458201857,0.4258694755151453,-0.15567626190165135,-0.4413480306520504,-0.4770068920760548,1.0636084659896947,0.030307588746859408,-0.08697792538158196
5,COAHUILA,14,JIMENEZ,0.9788159929037957,-0.1660492210160407,-0.5971665524548019,-0.46337360085461576,-0.09259810243078814,0.2819793659525273,-0.12190194311933507,-0.020469080166833447
5,COAHUILA,31,SAN BUENAVENTURA,0.3285898741909026,-0.48320855833086857,-0.1861714840928639,-0.31739198377834404,0.9972375795754709,0.4760265061040405,0.1669967344340325,-0.03067746849402903
5,COAHUILA,24,PARRAS,-1.3588228538534257,0.012787072672846055,-1.1427040259263799,0.1140308325384656,0.8693712042639478,0.12419535781426108,0.34700420984898667,-0.00881461797577818
5,COAHUILA,38,ZARAGOZA,0.632595258788109,-0.3346633116702647,-0.3897699297047325,-0.3460873032340774,0.39559641343007446,0.3224404816000444,0.10234926197954607,-0.06803100354382484
5,COAHUILA,30,SALTILLO,0.43121429845562165,3.9605503054546047,-1.104283814299362,3.157100564107448,-0.41394866486060117,2.573676867233433,0.13603333541300067,-0.06826899963790954
5,COAHUILA,23,OCAMPO,-0.7012515421901805,-1.3445599954440146,0.32007345089466616,1.0814522930072352,3.390390094955084,0.2118423895300829,0.43107153725825953,-0.025198409737243386
5,COAHUILA,34,SIERRA MOJADA,0.9772826163633577,-2.665355752338325,2.0975398081245453,2.3115804140812,5.553243798269304,0.4253391048768049,0.4636812381194396,-0.0724272017655468
5,COAHUILA,36,VIESCA,-0.9757075456328511,0.06214082196799236,-1.3587424498668963,0.08118024934638728,0.41545831381988935,-0.07179324480197381,0.23628575674088617,0.016771478619029497
5,COAHUILA,17,MATAMOROS,-0.43883255464154003,1.5995227165728287,-0.900078272444713,0.8195642933363452,0.48180985415291644,-1.13281998625451,-0.07568735589511319,-0.012657950253571764
5,COAHUILA,25,PIEDRAS NEGRAS,0.6731136290472352,0.7798608721888143,-0.12312758263498376,-0.42218293604284673,-0.36574805254789444,0.8443045086043005,0.08371134516500979,-0.0607705894922564
