EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7
1,AGUASCALIENTES,10,SAN FRANCISCO DE LOS ROMO,-1.0618988602751382,0.7880432377129402,-0.8375855423460026,-0.6144612953994144,-0.08812757630759237,-0.7827472183270906,-0.23857832142987995
1,AGUASCALIENTES,8,SAN JOSE DE GRACIA,-3.2426189103760485,-1.1631804091781741,-0.3914351473213306,0.19357523406330013,0.8809107880016941,0.12867588618412915,-1.0126323880029384
1,AGUASCALIENTES,9,TEPEZALA,-2.714649241298878,-0.20713995512172373,-0.939179314693893,0.18421114186329643,0.6153933382702615,-0.7702951317962472,-0.7440572638679875
1,AGUASCALIENTES,11,EL LLANO,-2.489076739437876,-0.3244050824358534,-0.41112563405782054,-0.029804212544370618,0.4685625684621107,-0.3892112877250278,-0.1413794114684496
1,AGUASCALIENTES,2,ASIENTOS,-2.499466256807498,-0.3951907823124787,-0.5096210282288792,0.7184678779083922,0.6209660548321045,-0.48417481838119913,-0.5112859067458143
1,AGUASCALIENTES,3,CALVILLO,-2.519777869978372,-0.4012403239559287,0.2568265934619549,0.6319928202574866,0.7197337409906174,-0.11000005943787607,-0.08684333968700066
1,AGUASCALIENTES,4,COSIO,-2.6922132365015736,-0.2355264430344477,-1.2166324170684137,-0.04078396177635099,0.4322103251734164,-0.7185274109248715,-0.45893760886308366
1,AGUASCALIENTES,5,JESUS MARIA,-2.5792647538356133,0.5320127458868655,-0.9597959058223398,0.12821553637355657,0.466621632492897,-0.5003122014844071,-0.7644644138093363
1,AGUASCALIENTES,6,PABELLON DE ARTEAGA,-3.011833205071706,0.9927459828016989,-1.4248358494273492,-0.36832176509845715,0.23555297324992577,-1.5544505049560156,-0.7123218379042304
1,AGUASCALIENTES,7,RINCON DE ROMOS,-2.936921025203536,0.34720687070042916,-1.1219921652397293,0.03419865495493328,0.595454004543984,-1.0056136259459671,-0.7286116477572835
1,AGUASCALIENTES,1,AGUASCALIENTES,-3.11217660137111,4.807580766350982,-2.4486251717777745,2.053583917466569,0.8820302838445636,1.6815886341259805,-0.39386055789848967
2,BAJA CALIFORNIA,2,MEXICALI,-2.9708356526967874,4.942129967878026,-0.07691090984644774,4.71928047350217,1.4185033135472418,2.619585520411608,-0.46602217323079537
2,BAJA CALIFORNIA,4,TIJUANA,-3.3571644086959593,9.969778008658224,-3.1112097903669342,5.740504517533242,1.8130806671817437,5.325292630309899,-0.35543357672258646
2,BAJA CALIFORNIA,3,TECATE,-2.256632312905354,-0.18554857752579051,-1.157383865609298,0.5172286809337527,0.7466346068630699,-0.05161086453530082,0.22676277631669725
2,BAJA CALIFORNIA,1,ENSENADA,-2.7546677759079596,1.747251072959474,0.79295339360514,3.471586860817571,1.0762446830717445,1.2767617380513037,-0.4926262378153715
2,BAJA CALIFORNIA,5,PLAYAS DE ROSARITO,-2.1674486675859352,0.21472835784086874,-1.6761191845284817,0.5305329494332703,0.6023257541341829,-0.3515700906826032,-0.46936502265006325
3,BAJA CALIFORNIA SUR,1,COMONDU,0.46761793252551326,0.37706172693986706,1.495111304374198,0.6304088074453785,-0.05875714713236171,-0.060533021271070866,0.013112140822490025
3,BAJA CALIFORNIA SUR,3,LA PAZ,-0.0361269860457947,1.5171131157436308,1.7167490569433115,1.0528758502556925,0.28332573797834837,0.667083571047154,0.10365121521199377
3,BAJA CALIFORNIA SUR,5,LORETO,0.09300390380974469,-0.35264143299136114,0.34799659807610583,-0.4894258012902223,-0.30975374069327644,0.41363812669307487,0.2876248785306997
3,BAJA CALIFORNIA SUR,4,LOS CABOS,0.7796207882664691,1.4952811176407355,0.3857195593193456,0.2600286987774985,0.6848360759356305,1.00590024921819,0.030333856399540032
3,BAJA CALIFORNIA SUR,2,MULEGE,1.1754217321159561,-0.056690050964820916,0.7630838122802273,0.6504210440807446,-0.1970691534393404,0.10408850666669205,0.012748881899119286
4,CAMPECHE,8,TENABO,0.25585101231247104,0.2425829492090355,0.3417499622563146,-0.969912413541379,0.12841957363056014,-0.052909770751087076,0.036846760841560994
4,CAMPECHE,9,ESCARCEGA,0.3904227371253457,0.6035001016293815,0.25689676839647585,0.263294323776112,-0.7019573817783851,-0.46855984555428004,-0.021996419092252497
4,CAMPECHE,5,HECELCHAKAN,0.153517244101835,0.4161091980760293,0.40080353941192076,-0.7178608295771115,-0.04775535405987823,-0.12755005717934575,0.055334175626887326
4,CAMPECHE,6,HOPELCHEN,0.0048592615801643195,0.14039720162270664,1.4167711932371556,0.446283717950603,-0.1983176021495132,-0.14026779722387914,0.14390874004201104
4,CAMPECHE,11,CALAKMUL,-1.6817254115850542,-0.03009093493253722,1.3264850482403032,-0.0520810325955168,-0.5096434568788129,0.06314402555746013,0.088818469976261
4,CAMPECHE,7,PALIZADA,-0.3366175504739472,-0.5264395769399941,0.4015430762898557,0.09438579463382697,-0.7271770029955683,0.26076916559762736,0.25914326920445635
4,CAMPECHE,10,CANDELARIA,0.031257868917309625,0.20328861662424147,1.5050649311884388,0.7134699429814911,-0.5653187722257538,-0.18733375155769724,0.0808370647550711
4,CAMPECHE,4,CHAMPOTON,-0.08492357630086436,1.2403032634345135,1.06250205352742,0.44281062596926485,-0.3854349804384611,-0.7895236196686504,0.003524111394995855
4,CAMPECHE,2,CALKINI,-0.01887118992866974,0.5320813036068442,0.5043999377469565,-0.3115715525790296,-0.33017154684657507,-0.13683261755318663,0.13059240490366616
