EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7
30,VERACRUZ,106,MEDELLIN DE BRAVO,1.1160102926692472,1.3540026171429123,-0.30164316295341964,-0.34338322913999586,-0.9346369707339657,-0.42987534342148304,-0.16785067126226605
30,VERACRUZ,163,TEOCELO,0.4835187324268741,0.4971438296681548,-0.952084418661247,-0.4644995982760698,-0.27754513703351424,0.1108122439495919,0.07249669647380606
30,VERACRUZ,112,MOLOACAN,1.4913551551509496,0.08505854417232903,-1.0979090213979072,0.2330904171791428,0.019223744207141052,0.2824951151921677,-0.12733399464566245
30,VERACRUZ,96,JUCHIQUE DE FERRER,-0.2381839064641412,0.6438764737338406,0.2508043459845388,-0.5587912249200058,0.2567052581800763,0.07253855848190197,0.1748688372125073
30,VERACRUZ,156,TANTOYUCA,0.3184924937821087,2.8540197992817116,1.971032249441078,0.4112448174107921,-0.3051247254653294,0.8436129447399403,-0.04255783800207897
30,VERACRUZ,89,XALAPA,-0.0009122734983044267,2.052900036395272,-1.800347190928133,0.5266527292818097,0.4806573922955001,-1.0685865811220099,0.10305502996874333
30,VERACRUZ,125,PAPANTLA,-0.190520502051125,3.6214524902253036,1.4127084646990271,1.2224677102225483,0.3094103616548251,1.495049319004331,0.06723093676549993
30,VERACRUZ,144,SANTIAGO TUXTLA,0.5862823621425718,1.681628875317703,-0.5334521172909124,0.6739149715678984,-0.09984776890853672,0.6390846519489531,0.09752375978638929
30,VERACRUZ,179,TLACHICHILCO,-1.0484963348671872,0.49704627882635893,0.7504328491099092,-1.273981737934578,0.10787781883076968,-0.2507310037755367,0.20454279438820858
30,VERACRUZ,197,YECUATLA,-0.6176844450467966,0.35638662248926417,-0.21267099396912412,-0.5323403773719265,0.38701475713537076,0.1461305103851595,0.19984914292496134
30,VERACRUZ,102,MARIANO ESCOBEDO,0.8428037220389866,0.8310152163074194,-0.46187913843066425,-0.35105237503991515,-0.42757412902448494,-0.10615925877134336,-0.05084307680898095
30,VERACRUZ,23,ATZACAN,1.082576914867741,0.3569201100221305,-0.5629684093637708,-0.6219013031016876,-0.7292021034933727,-0.2404803326061875,-0.1286848165958816
30,VERACRUZ,24,ATZALAN,-0.33791034693496536,2.0502153218726913,0.9711916046159945,0.06514182046180768,0.14833167509720074,0.5820993902459921,0.0903337035686897
30,VERACRUZ,25,TLALTETELA,0.762713152984938,-0.16333743264107603,-0.27368641368042296,-0.019243262029439743,0.17875665573716512,-0.19487851367587045,0.14536026498695565
30,VERACRUZ,11,ALTOTONGA,0.8780219639564099,1.455113417314026,0.7054189543291446,0.22292808438151196,-0.214617161513044,0.09546943623580112,-0.0029876143621599604
30,VERACRUZ,182,TLAPACOYAN,0.3942874108666201,1.3887093621732545,-0.47231711947378474,0.04859379096753933,-0.0346317876588839,0.003839283193909349,0.06730422930006678
30,VERACRUZ,16,ANGEL R. CABADA,-0.32321597734836266,1.3917779138816315,-0.1580387474886233,-0.23709464663778096,0.2080952410852858,0.2332495490675602,0.1589009290212278
30,VERACRUZ,34,CATEMACO,-0.47537496117072653,1.5325262641328399,-1.0555102416645092,0.08488107368624179,0.6400079379383324,0.3174912912257774,0.15632029088618082
30,VERACRUZ,35,CAZONES DE HERRERA,-0.8423550028627217,1.331998970628619,-0.24390209961105172,-0.6654505791043551,0.2434739596983847,0.1873895406785962,0.14973911816776347
30,VERACRUZ,60,CHICONTEPEC,0.2664194599373774,2.56835532709652,1.8865021021640875,0.4523880486680918,-0.0918014608095547,1.1442284347937948,-0.03830837405751023
30,VERACRUZ,84,IXHUATLAN DEL SURESTE,0.3627218712481586,0.2741302535359866,-0.7535732652223781,-0.27228032350952514,0.17734015969946088,0.03695184004076807,0.14446712234916084
30,VERACRUZ,184,TLILAPAN,1.9220986583689992,-0.46559485142170515,-0.9327444843481494,-0.6053458365104357,-0.910665839485052,0.401841514927935,-0.3278063123713461
30,VERACRUZ,205,NANCHITAL DE LAZARO CARDENAS DEL RIO,-0.8277427895595799,0.8990681826915837,-1.5697007085151973,-0.33967002687385,0.48948179589479907,-0.07387368973653773,0.18728636315228894
30,VERACRUZ,2,ACATLAN,1.0522688466385655,-0.5846153273259769,-1.5113931133420069,-0.38288679301425116,-0.6263395085179698,0.811505640277416,-0.2506447300019132
30,VERACRUZ,9,ALPATLAHUAC,1.5525425077057111,-0.24955405315701837,-0.18127659536033422,-0.5619737697983652,-0.8470616658366614,0.007025968101848656,-0.027146283038909796
30,VERACRUZ,20,ASTACINGA,0.7616471565175125,-0.2543062143359551,-0.5866802248266105,-0.8314809272078089,-0.4325510518452728,0.1264535221608545,-0.5129626078158618
30,VERACRUZ,31,CAMERINO Z. MENDOZA,0.10923382548771465,0.7752343501286599,-1.1715550561687473,-0.43336564418070195,0.004366886934092565,-0.202997082702051,0.1347057421853905
30,VERACRUZ,36,CERRO AZUL,0.14781461254448958,0.6235793680068639,-1.1981716198355898,-0.2523355639746318,0.16441093741992255,-0.0038197714484539133,0.10903480630768345
30,VERACRUZ,39,COAHUITLAN,1.0408067800385863,-0.05967143822144651,-1.6338099616720858,-0.15603263389363725,-0.12945379176379643,0.6780304557983102,-0.09455144926770148
30,VERACRUZ,48,COSAUTLAN DE CARVAJAL,0.7350861114630318,0.3909873541829567,-0.9611497076906492,-0.41680417689289345,-0.2633464590466862,0.1621053852574335,-0.021944329686812095
30,VERACRUZ,54,CUICHAPA,0.5354802047030114,0.24270032824931978,-1.207514723609594,-0.31186488652517425,-0.1345514946021858,0.32019759094226835,0.1275939579626857
30,VERACRUZ,64,CHOCAMAN,1.739817890086941,-0.2255780542215057,-0.8758834948312598,0.22870057347184639,-0.10886907838422107,-0.12170365403705616,-0.16348363670867186
30,VERACRUZ,66,CHUMATLAN,-0.1939082118982875,-0.19850109531147173,-1.4657372589139992,-0.5272349049421285,0.252020352602813,0.7990496063166745,0.09843716978603033
30,VERACRUZ,76,HUILOAPAN DE CUAUHTEMOC,1.1258096288542072,-0.0595592971995924,-1.5031422137983477,-0.45105641611395136,-0.6321115521688301,0.5575577850590062,-0.016990932408335383
