EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
3,BAJA CALIFORNIA SUR,5,LORETO,-0.09595542420003136,-0.06309621543977602,1.5183040892910626,-1.0406307323960255,-0.2461885992304537,-1.109931534432297,0.26716956645612533,0.033854248095002266
3,BAJA CALIFORNIA SUR,4,LOS CABOS,1.0468011914521975,1.9749427836189257,-0.6896599883544653,0.5474290097455876,-0.2639315429533444,-0.8127096400426561,-0.0922838856549156,-0.05358622541616694
3,BAJA CALIFORNIA SUR,2,MULEGE,1.254584993539092,0.8397686728897722,2.0821016657223215,-0.04499011281693403,-0.05289531787468168,-0.9580589580896586,-0.027880254352595307,-0.004623211262733326
4,CAMPECHE,8,TENABO,0.12688435688248006,0.45759700922016233,-0.9271444303981548,-0.6666026785077531,-0.1842229484213542,0.30501937564383075,0.04879532188745723,-0.01221717715924365
4,CAMPECHE,9,ESCARCEGA,0.13229523614215005,1.2117799744196964,-0.5184339020536037,0.46300792317283995,0.9831559553923545,0.20834946933197804,0.08936580221529172,-0.0012566855017702408
4,CAMPECHE,5,HECELCHAKAN,-0.06488802167764438,0.960174511211468,-0.8857734712424171,-0.30605197155401626,0.09750426861475255,0.05086845516441069,0.07545457545396238,0.030733878516176448
4,CAMPECHE,6,HOPELCHEN,-0.2108970206152099,1.2323037872693834,1.5138215788421758,-0.0619513006489569,-0.107966786289884,-0.13914080725176678,0.16209407112352212,-0.015287020188385824
4,CAMPECHE,11,CALAKMUL,-2.3601230726739693,0.7831054658225749,1.7816881421544177,-0.6318277476715111,-0.0870497476605659,-0.527302720622714,0.13844943459578848,0.03193206956711623
4,CAMPECHE,7,PALIZADA,-0.6734764030728358,-0.348664424764415,1.8908182736947627,-0.7540883841720246,0.22646285348777606,-0.6908405153666981,0.3053892613954051,0.033196753249543944
4,CAMPECHE,10,CANDELARIA,-0.36049879099897886,1.4761148693357162,1.0862581217413882,0.21758664632347183,0.5294431704483586,0.2555550396062769,0.1564237261652421,0.0039503053820894
4,CAMPECHE,4,CHAMPOTON,-0.4199748567312116,2.134286705168648,-0.29881589134426767,0.6244471939724211,0.5544603354573763,0.6258521114410106,0.09812409628280287,0.028672461496619586
4,CAMPECHE,2,CALKINI,-0.3103828481084872,1.2725434427381366,-0.6789860067106233,0.036921132235322826,0.4445876499714622,-0.033118582377040524,0.18763324061069342,0.013001921435400125
4,CAMPECHE,1,CAMPECHE,-0.9616469989023814,2.606105627374909,-0.7408966341873651,0.7126015959265538,0.5554052892575728,0.07786654740169445,0.15728223383732395,0.03809306285216336
4,CAMPECHE,3,CARMEN,-1.2174020297390733,2.264375121708003,1.0397075570314365,0.2827751379777709,0.5165161127807024,-0.59678783706094,0.19769801769708262,0.06652869634754743
5,COAHUILA,13,HIDALGO,-0.6587428464757805,-2.0842285555671376,-0.05379719758077188,0.09627104914151102,1.5885773234049332,0.4174269895689552,-0.688794803111805,-0.027583435557618836
5,COAHUILA,2,ACUÐA,1.2854172540053441,0.9505412334224453,0.6381728892382932,-0.41764981537584994,-0.6986054888351914,-1.9359622482624756,-0.13536801693284908,-0.05142603314706951
5,COAHUILA,14,JIMENEZ,0.9835338392576546,0.0914226729722197,0.8550166602025543,-0.8544433787002371,-0.41106139165817257,-0.4294794031730624,-0.17130724984797807,-0.01855962765841068
5,COAHUILA,31,SAN BUENAVENTURA,0.35511425281568687,-0.20722598872212156,1.80460744385218,-0.8740568222414354,0.45581742997262337,-1.4926524999462158,0.06515367519748883,-0.00930465717739468
5,COAHUILA,24,PARRAS,-1.329262326417844,0.8933421216766747,2.1781263768098365,-0.6888117321327912,0.3647366812358932,-1.0072988473997797,0.28485767811010204,0.00733231059241946
5,COAHUILA,38,ZARAGOZA,0.6286686235944013,-0.004478653468498216,0.7041141660856459,-0.6270375418654969,0.16369059250521686,-0.5570090278095192,0.04953927241392406,-0.061126191520627204
5,COAHUILA,30,SALTILLO,0.6646881189735336,3.3498143903015536,1.0528843556457692,1.4693498877076476,-0.10686896299642923,-0.1812881390254726,-0.0847782059846511,-0.05357103825440854
5,COAHUILA,23,OCAMPO,-0.6611056136881288,-1.472697114150683,3.3948627528078945,-0.23374930316056144,2.6767090362129102,-1.3235551981493692,0.36302532774133267,-0.006694159488758359
5,COAHUILA,34,SIERRA MOJADA,1.021908323415116,-3.633055978038246,4.1095872641930935,0.8710368095915649,4.84462682514353,-1.8710265210597947,0.3733916895951043,-0.04233282002515755
5,COAHUILA,36,VIESCA,-0.9581696482073497,0.8397790532317431,1.8641153900217988,-0.7435462983629108,-0.025958658228746937,-0.32659319679724486,0.2129321273135986,0.018964652208809437
5,COAHUILA,17,MATAMOROS,-0.4218098786768544,2.3264780231232174,-0.20534780827058305,0.9297535469574002,0.7850061470259667,0.7763858538611353,0.053862000063164904,-0.011617494382269932
5,COAHUILA,25,PIEDRAS NEGRAS,0.6839240313286934,1.385536278030575,-0.9262000427885283,0.08568205853718099,-0.11512663797555342,-1.0497677766481597,-0.018522617426934004,-0.03341685885884453
5,COAHUILA,9,FRANCISCO I. MADERO,-0.14102390548250462,1.5279557827366899,1.831201865519567,-0.10130354228855747,-0.0672792578027915,-0.33142077242196016,-0.04089130530484172,0.01882592818512851
5,COAHUILA,27,RAMOS ARIZPE,2.9701627852625467,1.5080316887788046,1.7963017571575899,0.6198317642608018,-0.6356766056096618,-0.5245912819075851,-0.5396158297237181,-0.0947697957883969
5,COAHUILA,35,TORREON,-0.445298474085733,2.1436097044407414,-0.7645567413107371,0.3242672573044112,0.3273564863940143,-1.4570129390495952,0.11079865957335966,0.02796962649663619
5,COAHUILA,1,ABASOLO,2.290926331396128,-1.960709023461703,0.10695295247183192,0.0592848889078454,1.737838796583795,0.434490412364989,0.33246588875581845,-0.1336647213954973
5,COAHUILA,5,CANDELA,-0.6183274467108634,-0.8479150480175328,-0.2685286362429161,-1.0518506406482813,0.9591631575129446,0.5235482409716905,0.12447552693369285,0.07921866583405071
5,COAHUILA,11,GENERAL CEPEDA,4.296072547423641,0.1597852886509933,2.016414170673743,-0.15548004133688118,-0.9943709884762816,-0.3487495974699141,-0.9149948922837439,0.15242422849981058
5,COAHUILA,12,GUERRERO,-1.687452134086918,-1.3443074852088708,2.3783743823534556,-1.5328773338817685,0.10584122379916813,-0.7663679899728315,-0.2493366375242465,0.04914653244017904
5,COAHUILA,16,LAMADRID,0.8852892190169299,-1.2036840443705235,-0.33572350343245877,-0.5560271777468148,1.2488140059570505,0.49624598359488603,0.06876217285939056,-0.06897203260018135
5,COAHUILA,26,PROGRESO,0.1369967085195122,-0.8491200347759147,-0.2972313878308308,-0.435620599416816,1.2108995607126103,0.34721473077570103,0.19931578435230154,-0.04282310865846099
5,COAHUILA,33,SAN PEDRO,-0.7213678054020415,2.614860721151961,2.152714557459602,0.6036969447726609,0.08822462078768264,0.5343834767423742,0.08044942187580365,-0.007258731253360841
5,COAHUILA,6,CASTAÐOS,1.1739240234703843,0.2146154363001139,1.3752348907781329,0.0680847438370834,0.4105316088451384,-0.6792107041409537,0.15045155414239927,-0.06561823107103629
5,COAHUILA,18,MONCLOVA,-0.10818068832834969,1.386837781760086,-0.5066165840373277,-0.138525201303555,0.04646839802525404,-1.4680270873926655,0.13209403040083026,0.004255468491707388
5,COAHUILA,7,CUATROCIENEGAS,-0.7847192790945696,-0.2709742058502953,2.097040133762246,-0.8542666036630455,0.9260776345830044,-0.8975023907738086,0.4294029385170282,-0.015052304792239811
5,COAHUILA,4,ARTEAGA,2.203742364040419,0.9284698058255221,1.2324625127786695,0.033892461601047995,-0.42552173782355446,0.0008182639923543434,-0.5046306514540831,-0.04287948291542389
5,COAHUILA,28,SABINAS,1.1641448914370398,0.8104095997286546,-0.3935859224482011,-0.1186415992368944,-0.14961615594880467,-0.8667650901517407,-0.0340411402392029,-0.062366542305310746
